"","id","x","y"
"19487",19487,341222.8048,8112089.471
"19488",19488,341222.8048,8112089.471
"19489",19489,341221.8654,8112091.349
"19490",19490,341221.8654,8112091.349
"19491",19491,341220.9261,8112093.228
"19492",19492,341220.9261,8112093.228
"19493",19493,341219.9867,8112095.107
"19494",19494,341219.9867,8112095.107
"19495",19495,341219.0473,8112096.986
"19496",19496,341219.0473,8112096.986
"19497",19497,341218.1079,8112098.864
"19498",19498,341218.1079,8112098.864
"19499",19499,341217.1686,8112100.743
"19500",19500,341217.1686,8112100.743
"19501",19501,341216.2292,8112102.622
"19502",19502,341216.2292,8112102.622
"19503",19503,341215.2898,8112104.501
"19504",19504,341215.2898,8112104.501
"19505",19505,341214.3504,8112106.379
"19506",19506,341214.3504,8112106.379
"19507",19507,341213.4111,8112108.258
"19508",19508,341213.4111,8112108.258
"19509",19509,341212.4717,8112110.137
"19510",19510,341212.4717,8112110.137
"19511",19511,341211.5323,8112112.016
"19512",19512,341211.5323,8112112.016
"19513",19513,341210.5929,8112113.895
"19514",19514,341210.5929,8112113.895
"19515",19515,341209.6536,8112115.773
"19516",19516,341209.6536,8112115.773
"19517",19517,341208.7142,8112117.652
"19518",19518,341208.7142,8112117.652
"19519",19519,341207.7748,8112119.531
"19520",19520,341207.7748,8112119.531
"19521",19521,341206.8354,8112121.41
"19522",19522,341206.8354,8112121.41
"19523",19523,341205.8961,8112122.349
"19524",19524,341205.8961,8112122.349
"19525",19525,341204.9567,8112123.288
"19526",19526,341204.9567,8112123.288
"19527",19527,341204.0173,8112124.228
"19528",19528,341204.0173,8112124.228
"19529",19529,341203.0779,8112125.167
"19530",19530,341203.0779,8112125.167
"19531",19531,341202.1385,8112126.106
"19532",19532,341202.1385,8112126.106
"19533",19533,341201.1992,8112127.046
"19534",19534,341201.1992,8112127.046
"19535",19535,341200.2598,8112127.985
"19536",19536,341200.2598,8112127.985
"19537",19537,341199.3204,8112128.925
"19538",19538,341199.3204,8112128.925
"19539",19539,341198.381,8112129.864
"19540",19540,341198.381,8112129.864
"19541",19541,341197.4417,8112130.803
"19542",19542,341197.4417,8112130.803
"19543",19543,341196.5023,8112131.743
"19544",19544,341196.5023,8112131.743
"19545",19545,341195.5629,8112132.682
"19546",19546,341195.5629,8112132.682
"19547",19547,341194.6235,8112133.621
"19548",19548,341194.6235,8112133.621
"19549",19549,341193.6842,8112134.561
"19550",19550,341193.6842,8112134.561
"19551",19551,341192.7448,8112135.5
"19552",19552,341192.7448,8112135.5
"19553",19553,341191.8054,8112136.44
"19554",19554,341191.8054,8112136.44
"19555",19555,341190.866,8112137.379
"19556",19556,341190.866,8112137.379
"19557",19557,341189.9267,8112138.318
"19558",19558,341189.9267,8112138.318
"19559",19559,341188.9873,8112139.258
"19560",19560,341188.9873,8112139.258
"19561",19561,341188.0479,8112140.197
"19562",19562,341188.0479,8112140.197
"19563",19563,341187.1085,8112141.136
"19564",19564,341187.1085,8112141.136
"19565",19565,341186.1691,8112142.076
"19566",19566,341186.1691,8112142.076
"19567",19567,341185.2298,8112143.015
"19568",19568,341185.2298,8112143.015
"19569",19569,341184.2904,8112143.955
"19570",19570,341184.2904,8112143.955
"19571",19571,341183.351,8112144.894
"19572",19572,341183.351,8112144.894
"19573",19573,341182.4116,8112145.833
"19574",19574,341182.4116,8112145.833
"19575",19575,341181.4723,8112146.773
"19576",19576,341181.4723,8112146.773
"19577",19577,341180.5329,8112147.712
"19578",19578,341180.5329,8112147.712
"19579",19579,341179.5935,8112148.651
"19580",19580,341179.5935,8112148.651
"19581",19581,341178.6541,8112149.591
"19582",19582,341178.6541,8112149.591
"19583",19583,341177.7148,8112150.53
"19584",19584,341177.7148,8112150.53
"19585",19585,341176.7754,8112151.47
"19586",19586,341176.7754,8112151.47
"19587",19587,341175.836,8112152.409
"19588",19588,341175.836,8112152.409
"19589",19589,341174.8966,8112153.348
"19590",19590,341174.8966,8112153.348
"19591",19591,341173.9573,8112154.288
"19592",19592,341173.9573,8112154.288
"19593",19593,341173.0179,8112155.227
"19594",19594,341173.0179,8112155.227
"19595",19595,341172.0785,8112156.166
"19596",19596,341172.0785,8112156.166
"19597",19597,341171.1391,8112157.106
"19598",19598,341171.1391,8112157.106
"19599",19599,341170.1997,8112158.045
"19600",19600,341170.1997,8112158.045
"19601",19601,341169.2604,8112158.985
"19602",19602,341169.2604,8112158.985
"19603",19603,341168.321,8112159.924
"19604",19604,341168.321,8112159.924
"19605",19605,341167.3816,8112160.863
"19606",19606,341167.3816,8112160.863
"19607",19607,341166.4422,8112161.803
"19608",19608,341166.4422,8112161.803
"19609",19609,341165.5029,8112162.742
"19610",19610,341165.5029,8112162.742
"19611",19611,341164.5635,8112163.681
"19612",19612,341164.5635,8112163.681
"19613",19613,341163.6241,8112164.621
"19614",19614,341163.6241,8112164.621
"19615",19615,341162.6847,8112165.56
"19616",19616,341162.6847,8112165.56
"19617",19617,341161.7454,8112166.5
"19618",19618,341161.7454,8112166.5
"19619",19619,341160.806,8112167.439
"19620",19620,341160.806,8112167.439
"19621",19621,341159.8666,8112168.378
"19622",19622,341159.8666,8112168.378
"19623",19623,341158.9272,8112169.318
"19624",19624,341158.9272,8112169.318
"19625",19625,341157.9879,8112170.257
"19626",19626,341157.9879,8112170.257
"19627",19627,341157.0485,8112171.196
"19628",19628,341157.0485,8112171.196
"19629",19629,341156.1091,8112172.136
"19630",19630,341156.1091,8112172.136
"19631",19631,341155.1697,8112173.075
"19632",19632,341155.1697,8112173.075
"19633",19633,341154.2303,8112174.015
"19634",19634,341154.2303,8112174.015
"19635",19635,341153.291,8112174.954
"19636",19636,341153.291,8112174.954
"19637",19637,341152.3516,8112175.893
"19638",19638,341152.3516,8112175.893
"19639",19639,341151.4122,8112176.833
"19640",19640,341151.4122,8112176.833
"19641",19641,341150.4728,8112177.772
"19642",19642,341150.4728,8112177.772
"19643",19643,341149.5335,8112178.711
"19644",19644,341149.5335,8112178.711
"19645",19645,341148.5941,8112179.651
"19646",19646,341148.5941,8112179.651
"19647",19647,341147.6547,8112180.59
"19648",19648,341147.6547,8112180.59
"19649",19649,341146.7153,8112181.53
"19650",19650,341146.7153,8112181.53
"19651",19651,341145.776,8112182.469
"19652",19652,341145.776,8112182.469
"19653",19653,341144.8366,8112183.408
"19654",19654,341144.8366,8112183.408
"19655",19655,341143.8972,8112184.348
"19656",19656,341143.8972,8112184.348
"19657",19657,341142.9578,8112185.287
"19658",19658,341142.9578,8112185.287
"19659",19659,341142.0185,8112186.226
"19660",19660,341142.0185,8112186.226
"19661",19661,341141.0791,8112187.166
"19662",19662,341141.0791,8112187.166
"19663",19663,341140.1397,8112188.105
"19664",19664,341140.1397,8112188.105
"19665",19665,341139.2003,8112189.045
"19666",19666,341139.2003,8112189.045
"19667",19667,341138.261,8112189.984
"19668",19668,341138.261,8112189.984
"19669",19669,341137.3216,8112190.923
"19670",19670,341137.3216,8112190.923
"19671",19671,341136.3822,8112191.863
"19672",19672,341136.3822,8112191.863
"19673",19673,341135.4428,8112192.802
"19674",19674,341135.4428,8112192.802
"19675",19675,341134.5034,8112193.741
"19676",19676,341134.5034,8112193.741
"19677",19677,341133.5641,8112194.681
"19678",19678,341133.5641,8112194.681
"19679",19679,341132.6247,8112195.62
"19680",19680,341132.6247,8112195.62
"19681",19681,341131.6853,8112196.56
"19682",19682,341131.6853,8112196.56
"19683",19683,341130.7459,8112197.499
"19684",19684,341130.7459,8112197.499
"19685",19685,341129.8066,8112198.438
"19686",19686,341129.8066,8112198.438
"19687",19687,341128.8672,8112199.378
"19688",19688,341128.8672,8112199.378
"19689",19689,341127.9278,8112200.317
"19690",19690,341127.9278,8112200.317
"19691",19691,341126.9884,8112201.257
"19692",19692,341126.9884,8112201.257
"19693",19693,341126.0491,8112202.196
"19694",19694,341126.0491,8112202.196
"19695",19695,341125.1097,8112203.135
"19696",19696,341125.1097,8112203.135
"19697",19697,341124.1703,8112204.075
"19698",19698,341124.1703,8112204.075
"19699",19699,341123.2309,8112205.014
"19700",19700,341123.2309,8112205.014
"19701",19701,341122.2916,8112205.953
"19702",19702,341122.2916,8112205.953
"19703",19703,341121.3522,8112206.893
"19704",19704,341121.3522,8112206.893
"19705",19705,341120.4128,8112207.832
"19706",19706,341120.4128,8112207.832
"19707",19707,341119.4734,8112208.772
"19708",19708,341119.4734,8112208.772
"19709",19709,341118.534,8112209.711
"19710",19710,341118.534,8112209.711
"19711",19711,341117.5947,8112210.65
"19712",19712,341117.5947,8112210.65
"19713",19713,341116.6553,8112211.59
"19714",19714,341116.6553,8112211.59
"19715",19715,341115.7159,8112213.468
"19716",19716,341115.7159,8112213.468
"19717",19717,341114.7765,8112215.347
"19718",19718,341114.7765,8112215.347
"19719",19719,341113.8372,8112217.226
"19720",19720,341113.8372,8112217.226
"19721",19721,341112.8978,8112219.105
"19722",19722,341112.8978,8112219.105
"19723",19723,341111.9584,8112220.983
"19724",19724,341111.9584,8112220.983
"19725",19725,341111.019,8112222.862
"19726",19726,341111.019,8112222.862
"19727",19727,341110.0797,8112224.741
"19728",19728,341110.0797,8112224.741
"19729",19729,341109.1403,8112226.62
"19730",19730,341109.1403,8112226.62
"19731",19731,341108.2009,8112228.498
"19732",19732,341108.2009,8112228.498
"19733",19733,341107.2615,8112230.377
"19734",19734,341107.2615,8112230.377
"19735",19735,341106.3222,8112232.256
"19736",19736,341106.3222,8112232.256
"19737",19737,341105.3828,8112234.135
"19738",19738,341105.3828,8112234.135
"19739",19739,341104.4434,8112236.013
"19740",19740,341104.4434,8112236.013
"19741",19741,341103.504,8112237.892
"19742",19742,341103.504,8112237.892
"19743",19743,341102.5646,8112239.771
"19744",19744,341102.5646,8112239.771
"19745",19745,341101.6253,8112241.65
"19746",19746,341101.6253,8112241.65
"19747",19747,341099.7465,8112243.528
"19748",19748,341099.7465,8112243.528
"19749",19749,341097.8678,8112245.407
"19750",19750,341097.8678,8112245.407
"19751",19751,341095.989,8112247.286
"19752",19752,341095.989,8112247.286
"19753",19753,341094.1103,8112249.165
"19754",19754,341094.1103,8112249.165
"19755",19755,341092.2315,8112251.043
"19756",19756,341092.2315,8112251.043
"19757",19757,341090.3528,8112252.922
"19758",19758,341090.3528,8112252.922
"19759",19759,341088.474,8112254.801
"19760",19760,341088.474,8112254.801
"19761",19761,341086.5953,8112256.68
"19762",19762,341086.5953,8112256.68
"19763",19763,341084.7165,8112258.558
"19764",19764,341084.7165,8112258.558
"19765",19765,341082.8377,8112260.437
"19766",19766,341082.8377,8112260.437
"19767",19767,341080.959,8112262.316
"19768",19768,341080.959,8112262.316
"19769",19769,341079.0802,8112264.195
"19770",19770,341079.0802,8112264.195
"19771",19771,341077.2015,8112266.073
"19772",19772,341077.2015,8112266.073
"19773",19773,341075.3227,8112267.952
"19774",19774,341075.3227,8112267.952
"19775",19775,341073.444,8112269.831
"19776",19776,341073.444,8112269.831
"19777",19777,341071.5652,8112271.71
"19778",19778,341071.5652,8112271.71
"19779",19779,341069.6865,8112272.649
"19780",19780,341069.6865,8112272.649
"19781",19781,341067.8077,8112273.588
"19782",19782,341067.8077,8112273.588
"19783",19783,341065.929,8112274.528
"19784",19784,341065.929,8112274.528
"19785",19785,341064.0502,8112275.467
"19786",19786,341064.0502,8112275.467
"19787",19787,341062.1715,8112276.407
"19788",19788,341062.1715,8112276.407
"19789",19789,341060.2927,8112277.346
"19790",19790,341060.2927,8112277.346
"19791",19791,341058.414,8112278.285
"19792",19792,341058.414,8112278.285
"19793",19793,341056.5352,8112279.225
"19794",19794,341056.5352,8112279.225
"19795",19795,341054.6565,8112280.164
"19796",19796,341054.6565,8112280.164
"19797",19797,341052.7777,8112281.103
"19798",19798,341052.7777,8112281.103
"19799",19799,341050.8989,8112282.043
"19800",19800,341050.8989,8112282.043
"19801",19801,341049.0202,8112282.982
"19802",19802,341049.0202,8112282.982
"19803",19803,341047.1414,8112283.922
"19804",19804,341047.1414,8112283.922
"19805",19805,341045.2627,8112284.861
"19806",19806,341045.2627,8112284.861
"19807",19807,341043.3839,8112285.8
"19808",19808,341043.3839,8112285.8
"19809",19809,341041.5052,8112286.74
"19810",19810,341041.5052,8112286.74
"19811",19811,341040.5658,8112287.679
"19812",19812,341040.5658,8112287.679
"19813",19813,341039.6264,8112288.619
"19814",19814,341039.6264,8112288.619
"19815",19815,341038.6871,8112289.558
"19816",19816,341038.6871,8112289.558
"19817",19817,341037.7477,8112290.497
"19818",19818,341037.7477,8112290.497
"19819",19819,341036.8083,8112291.437
"19820",19820,341036.8083,8112291.437
"19821",19821,341035.8689,8112292.376
"19822",19822,341035.8689,8112292.376
"19823",19823,341034.9295,8112293.315
"19824",19824,341034.9295,8112293.315
"19825",19825,341033.9902,8112294.255
"19826",19826,341033.9902,8112294.255
"19827",19827,341033.0508,8112295.194
"19828",19828,341033.0508,8112295.194
"19829",19829,341032.1114,8112296.134
"19830",19830,341032.1114,8112296.134
"19831",19831,341031.172,8112297.073
"19832",19832,341031.172,8112297.073
"19833",19833,341030.2327,8112298.012
"19834",19834,341030.2327,8112298.012
"19835",19835,341029.2933,8112298.952
"19836",19836,341029.2933,8112298.952
"19837",19837,341028.3539,8112299.891
"19838",19838,341028.3539,8112299.891
"19839",19839,341027.4145,8112300.83
"19840",19840,341027.4145,8112300.83
"19841",19841,341026.4752,8112301.77
"19842",19842,341026.4752,8112301.77
"19843",19843,341025.5358,8112302.709
"19844",19844,341025.5358,8112302.709
"19845",19845,341024.5964,8112303.649
"19846",19846,341024.5964,8112303.649
"19847",19847,341023.657,8112304.588
"19848",19848,341023.657,8112304.588
"19849",19849,341022.7177,8112305.527
"19850",19850,341022.7177,8112305.527
"19851",19851,341021.7783,8112306.467
"19852",19852,341021.7783,8112306.467
"19853",19853,341020.8389,8112307.406
"19854",19854,341020.8389,8112307.406
"19855",19855,341019.8995,8112308.345
"19856",19856,341019.8995,8112308.345
"19857",19857,341018.9602,8112309.285
"19858",19858,341018.9602,8112309.285
"19859",19859,341018.0208,8112310.224
"19860",19860,341018.0208,8112310.224
"19861",19861,341017.0814,8112311.164
"19862",19862,341017.0814,8112311.164
"19863",19863,341016.142,8112312.103
"19864",19864,341016.142,8112312.103
"19865",19865,341015.2026,8112313.042
"19866",19866,341015.2026,8112313.042
"19867",19867,341014.2633,8112313.982
"19868",19868,341014.2633,8112313.982
"19869",19869,341013.3239,8112314.921
"19870",19870,341013.3239,8112314.921
"19871",19871,341012.3845,8112315.86
"19872",19872,341012.3845,8112315.86
"19873",19873,341011.4451,8112316.8
"19874",19874,341011.4451,8112316.8
"19875",19875,341010.5058,8112317.739
"19876",19876,341010.5058,8112317.739
"19877",19877,341009.5664,8112318.679
"19878",19878,341009.5664,8112318.679
"19879",19879,341008.627,8112319.618
"19880",19880,341008.627,8112319.618
"19881",19881,341007.6876,8112320.557
"19882",19882,341007.6876,8112320.557
"19883",19883,341006.7483,8112321.497
"19884",19884,341006.7483,8112321.497
"19885",19885,341005.8089,8112322.436
"19886",19886,341005.8089,8112322.436
"19887",19887,341004.8695,8112323.375
"19888",19888,341004.8695,8112323.375
"19889",19889,341003.9301,8112324.315
"19890",19890,341003.9301,8112324.315
"19891",19891,341002.9908,8112325.254
"19892",19892,341002.9908,8112325.254
"19893",19893,341002.0514,8112326.194
"19894",19894,341002.0514,8112326.194
"19895",19895,341001.112,8112327.133
"19896",19896,341001.112,8112327.133
"19897",19897,341000.1726,8112328.072
"19898",19898,341000.1726,8112328.072
"19899",19899,340999.2332,8112329.012
"19900",19900,340999.2332,8112329.012
"19901",19901,340998.2939,8112329.951
"19902",19902,340998.2939,8112329.951
"19903",19903,340997.3545,8112330.89
"19904",19904,340997.3545,8112330.89
"19905",19905,340996.4151,8112331.83
"19906",19906,340996.4151,8112331.83
"19907",19907,340995.4757,8112332.769
"19908",19908,340995.4757,8112332.769
"19909",19909,340994.5364,8112333.709
"19910",19910,340994.5364,8112333.709
"19911",19911,340993.597,8112334.648
"19912",19912,340993.597,8112334.648
"19913",19913,340992.6576,8112335.587
"19914",19914,340992.6576,8112335.587
"19915",19915,340991.7182,8112336.527
"19916",19916,340991.7182,8112336.527
"19917",19917,340990.7789,8112337.466
"19918",19918,340990.7789,8112337.466
"19919",19919,340989.8395,8112338.405
"19920",19920,340989.8395,8112338.405
"19921",19921,340988.9001,8112339.345
"19922",19922,340988.9001,8112339.345
"19923",19923,340987.9607,8112340.284
"19924",19924,340987.9607,8112340.284
"19925",19925,340987.0214,8112341.224
"19926",19926,340987.0214,8112341.224
"19927",19927,340986.082,8112342.163
"19928",19928,340986.082,8112342.163
"19929",19929,340985.1426,8112343.102
"19930",19930,340985.1426,8112343.102
"19931",19931,340984.2032,8112344.042
"19932",19932,340984.2032,8112344.042
"19933",19933,340983.2638,8112344.981
"19934",19934,340983.2638,8112344.981
"19935",19935,340982.3245,8112345.92
"19936",19936,340982.3245,8112345.92
"19937",19937,340981.3851,8112346.86
"19938",19938,340981.3851,8112346.86
"19939",19939,340980.4457,8112347.799
"19940",19940,340980.4457,8112347.799
"19941",19941,340979.5063,8112348.739
"19942",19942,340979.5063,8112348.739
"19943",19943,340978.567,8112349.678
"19944",19944,340978.567,8112349.678
"19945",19945,340977.6276,8112350.617
"19946",19946,340977.6276,8112350.617
"19947",19947,340976.6882,8112351.557
"19948",19948,340976.6882,8112351.557
"19949",19949,340975.7488,8112352.496
"19950",19950,340975.7488,8112352.496
"19951",19951,340974.8095,8112353.435
"19952",19952,340974.8095,8112353.435
"19953",19953,340973.8701,8112354.375
"19954",19954,340973.8701,8112354.375
"19955",19955,340972.9307,8112355.314
"19956",19956,340972.9307,8112355.314
"19957",19957,340971.9913,8112356.254
"19958",19958,340971.9913,8112356.254
"19959",19959,340971.052,8112357.193
"19960",19960,340971.052,8112357.193
"19961",19961,340970.1126,8112358.132
"19962",19962,340970.1126,8112358.132
"19963",19963,340969.1732,8112359.072
"19964",19964,340969.1732,8112359.072
"19965",19965,340968.2338,8112360.011
"19966",19966,340968.2338,8112360.011
"19967",19967,340967.2944,8112360.95
"19968",19968,340967.2944,8112360.95
"19969",19969,340966.3551,8112361.89
"19970",19970,340966.3551,8112361.89
"19971",19971,340965.4157,8112362.829
"19972",19972,340965.4157,8112362.829
"19973",19973,340964.4763,8112363.769
"19974",19974,340964.4763,8112363.769
"19975",19975,340963.5369,8112364.708
"19976",19976,340963.5369,8112364.708
"19977",19977,340962.5976,8112365.647
"19978",19978,340962.5976,8112365.647
"19979",19979,340961.6582,8112366.587
"19980",19980,340961.6582,8112366.587
"19981",19981,340960.7188,8112367.526
"19982",19982,340960.7188,8112367.526
"19983",19983,340959.7794,8112368.466
"19984",19984,340959.7794,8112368.466
"19985",19985,340958.8401,8112369.405
"19986",19986,340958.8401,8112369.405
"19987",19987,340957.9007,8112370.344
"19988",19988,340957.9007,8112370.344
"19989",19989,340956.9613,8112371.284
"19990",19990,340956.9613,8112371.284
"19991",19991,340956.0219,8112372.223
"19992",19992,340956.0219,8112372.223
"19993",19993,340955.0826,8112373.162
"19994",19994,340955.0826,8112373.162
"19995",19995,340954.1432,8112374.102
"19996",19996,340954.1432,8112374.102
"19997",19997,340953.2038,8112375.041
"19998",19998,340953.2038,8112375.041
"19999",19999,340952.2644,8112375.981
"20000",20000,340952.2644,8112375.981
"20001",20001,340951.3251,8112376.92
"20002",20002,340951.3251,8112376.92
"20003",20003,340950.3857,8112377.859
"20004",20004,340950.3857,8112377.859
"20005",20005,340949.4463,8112378.799
"20006",20006,340949.4463,8112378.799
"20007",20007,340948.5069,8112379.738
"20008",20008,340948.5069,8112379.738
"20009",20009,340947.5675,8112380.677
"20010",20010,340947.5675,8112380.677
"20011",20011,340946.6282,8112381.617
"20012",20012,340946.6282,8112381.617
"20013",20013,340945.6888,8112382.556
"20014",20014,340945.6888,8112382.556
"20015",20015,340944.7494,8112383.496
"20016",20016,340944.7494,8112383.496
"20017",20017,340943.81,8112384.435
"20018",20018,340943.81,8112384.435
"20019",20019,340942.8707,8112385.374
"20020",20020,340942.8707,8112385.374
"20021",20021,340941.9313,8112386.314
"20022",20022,340941.9313,8112386.314
"20023",20023,340940.9919,8112387.253
"20024",20024,340940.9919,8112387.253
"20025",20025,340940.0525,8112388.192
"20026",20026,340940.0525,8112388.192
"20027",20027,340939.1132,8112389.132
"20028",20028,340939.1132,8112389.132
"20029",20029,340938.1738,8112390.071
"20030",20030,340938.1738,8112390.071
"20031",20031,340937.2344,8112391.011
"20032",20032,340937.2344,8112391.011
"20033",20033,340936.295,8112391.95
"20034",20034,340936.295,8112391.95
"20035",20035,340935.3557,8112392.889
"20036",20036,340935.3557,8112392.889
"20037",20037,340934.4163,8112393.829
"20038",20038,340934.4163,8112393.829
"20039",20039,340933.4769,8112394.768
"20040",20040,340933.4769,8112394.768
"20041",20041,340932.5375,8112395.707
"20042",20042,340932.5375,8112395.707
"20043",20043,340931.5981,8112396.647
"20044",20044,340931.5981,8112396.647
"20045",20045,340930.6588,8112397.586
"20046",20046,340930.6588,8112397.586
"20047",20047,340929.7194,8112398.526
"20048",20048,340929.7194,8112398.526
"20049",20049,340928.78,8112399.465
"20050",20050,340928.78,8112399.465
"20051",20051,340927.8406,8112400.404
"20052",20052,340927.8406,8112400.404
"20053",20053,340926.9013,8112401.344
"20054",20054,340926.9013,8112401.344
"20055",20055,340925.9619,8112402.283
"20056",20056,340925.9619,8112402.283
"20057",20057,340925.0225,8112403.222
"20058",20058,340925.0225,8112403.222
"20059",20059,340924.0831,8112404.162
"20060",20060,340924.0831,8112404.162
"20061",20061,340923.1438,8112405.101
"20062",20062,340923.1438,8112405.101
"20063",20063,340922.2044,8112406.041
"20064",20064,340922.2044,8112406.041
"20065",20065,340921.265,8112406.98
"20066",20066,340921.265,8112406.98
"20067",20067,340919.3863,8112407.919
"20068",20068,340919.3863,8112407.919
"20069",20069,340917.5075,8112408.859
"20070",20070,340917.5075,8112408.859
"20071",20071,340915.6287,8112409.798
"20072",20072,340915.6287,8112409.798
"20073",20073,340913.75,8112410.737
"20074",20074,340913.75,8112410.737
"20075",20075,340911.8712,8112411.677
"20076",20076,340911.8712,8112411.677
"20077",20077,340909.9925,8112412.616
"20078",20078,340909.9925,8112412.616
"20079",20079,340908.1137,8112413.556
"20080",20080,340908.1137,8112413.556
"20081",20081,340906.235,8112414.495
"20082",20082,340906.235,8112414.495
"20083",20083,340904.3562,8112415.434
"20084",20084,340904.3562,8112415.434
"20085",20085,340902.4775,8112416.374
"20086",20086,340902.4775,8112416.374
"20087",20087,340900.5987,8112417.313
"20088",20088,340900.5987,8112417.313
"20089",20089,340898.72,8112418.252
"20090",20090,340898.72,8112418.252
"20091",20091,340896.8412,8112419.192
"20092",20092,340896.8412,8112419.192
"20093",20093,340894.9625,8112420.131
"20094",20094,340894.9625,8112420.131
"20095",20095,340893.0837,8112421.071
"20096",20096,340893.0837,8112421.071
"20097",20097,340891.205,8112422.01
"20098",20098,340891.205,8112422.01
"20099",20099,340889.3262,8112422.949
"20100",20100,340889.3262,8112422.949
"20101",20101,340887.4475,8112423.889
"20102",20102,340887.4475,8112423.889
"20103",20103,340885.5687,8112424.828
"20104",20104,340885.5687,8112424.828
"20105",20105,340883.69,8112425.767
"20106",20106,340883.69,8112425.767
"20107",20107,340881.8112,8112426.707
"20108",20108,340881.8112,8112426.707
"20109",20109,340879.9324,8112427.646
"20110",20110,340879.9324,8112427.646
"20111",20111,340878.0537,8112428.586
"20112",20112,340878.0537,8112428.586
"20113",20113,340876.1749,8112429.525
"20114",20114,340876.1749,8112429.525
"20115",20115,340874.2962,8112430.464
"20116",20116,340874.2962,8112430.464
"20117",20117,340872.4174,8112431.404
"20118",20118,340872.4174,8112431.404
"20119",20119,340870.5387,8112432.343
"20120",20120,340870.5387,8112432.343
"20121",20121,340868.6599,8112433.282
"20122",20122,340868.6599,8112433.282
"20123",20123,340866.7812,8112434.222
"20124",20124,340866.7812,8112434.222
"20125",20125,340864.9024,8112435.161
"20126",20126,340864.9024,8112435.161
"20127",20127,340863.0237,8112436.101
"20128",20128,340863.0237,8112436.101
"20129",20129,340861.1449,8112437.04
"20130",20130,340861.1449,8112437.04
"20131",20131,340860.2055,8112437.979
"20132",20132,340860.2055,8112437.979
"20133",20133,340859.2662,8112438.919
"20134",20134,340859.2662,8112438.919
"20135",20135,340858.3268,8112439.858
"20136",20136,340858.3268,8112439.858
"20137",20137,340857.3874,8112440.797
"20138",20138,340857.3874,8112440.797
"20139",20139,340856.448,8112441.737
"20140",20140,340856.448,8112441.737
"20141",20141,340855.5087,8112442.676
"20142",20142,340855.5087,8112442.676
"20143",20143,340854.5693,8112443.616
"20144",20144,340854.5693,8112443.616
"20145",20145,340853.6299,8112444.555
"20146",20146,340853.6299,8112444.555
"20147",20147,340852.6905,8112445.494
"20148",20148,340852.6905,8112445.494
"20149",20149,340851.7512,8112446.434
"20150",20150,340851.7512,8112446.434
"20151",20151,340850.8118,8112447.373
"20152",20152,340850.8118,8112447.373
"20153",20153,340849.8724,8112448.312
"20154",20154,340849.8724,8112448.312
"20155",20155,340848.933,8112449.252
"20156",20156,340848.933,8112449.252
"20157",20157,340847.9936,8112450.191
"20158",20158,340847.9936,8112450.191
"20159",20159,340847.0543,8112451.131
"20160",20160,340847.0543,8112451.131
"20161",20161,340846.1149,8112452.07
"20162",20162,340846.1149,8112452.07
"20163",20163,340845.1755,8112453.009
"20164",20164,340845.1755,8112453.009
"20165",20165,340844.2361,8112453.949
"20166",20166,340844.2361,8112453.949
"20167",20167,340843.2968,8112454.888
"20168",20168,340843.2968,8112454.888
"20169",20169,340842.3574,8112455.828
"20170",20170,340842.3574,8112455.828
"20171",20171,340841.418,8112456.767
"20172",20172,340841.418,8112456.767
"20173",20173,340840.4786,8112457.706
"20174",20174,340840.4786,8112457.706
"20175",20175,340839.5393,8112458.646
"20176",20176,340839.5393,8112458.646
"20177",20177,340838.5999,8112459.585
"20178",20178,340838.5999,8112459.585
"20179",20179,340837.6605,8112460.524
"20180",20180,340837.6605,8112460.524
"20181",20181,340836.7211,8112461.464
"20182",20182,340836.7211,8112461.464
"20183",20183,340835.7818,8112462.403
"20184",20184,340835.7818,8112462.403
"20185",20185,340834.8424,8112463.343
"20186",20186,340834.8424,8112463.343
"20187",20187,340833.903,8112464.282
"20188",20188,340833.903,8112464.282
"20189",20189,340832.9636,8112465.221
"20190",20190,340832.9636,8112465.221
"20191",20191,340832.0243,8112466.161
"20192",20192,340832.0243,8112466.161
"20193",20193,340831.0849,8112467.1
"20194",20194,340831.0849,8112467.1
"20195",20195,340829.2061,8112468.039
"20196",20196,340829.2061,8112468.039
"20197",20197,340827.3274,8112468.979
"20198",20198,340827.3274,8112468.979
"20199",20199,340825.4486,8112469.918
"20200",20200,340825.4486,8112469.918
"20201",20201,340823.5699,8112470.858
"20202",20202,340823.5699,8112470.858
"20203",20203,340821.6911,8112471.797
"20204",20204,340821.6911,8112471.797
"20205",20205,340819.8124,8112472.736
"20206",20206,340819.8124,8112472.736
"20207",20207,340817.9336,8112473.676
"20208",20208,340817.9336,8112473.676
"20209",20209,340816.0549,8112474.615
"20210",20210,340816.0549,8112474.615
"20211",20211,340814.1761,8112475.554
"20212",20212,340814.1761,8112475.554
"20213",20213,340812.2973,8112476.494
"20214",20214,340812.2973,8112476.494
"20215",20215,340810.4186,8112477.433
"20216",20216,340810.4186,8112477.433
"20217",20217,340808.5398,8112478.373
"20218",20218,340808.5398,8112478.373
"20219",20219,340806.6611,8112479.312
"20220",20220,340806.6611,8112479.312
"20221",20221,340804.7823,8112480.251
"20222",20222,340804.7823,8112480.251
"20223",20223,340802.9036,8112481.191
"20224",20224,340802.9036,8112481.191
"20225",20225,340801.0248,8112482.13
"20226",20226,340801.0248,8112482.13
